,Address,Txn_hash,blocks,date,from,txn_type,to,value,Txn_fee
104,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x051bca2681e6bfe2fb436ab985df0bdcd18a1ba2fde828f73623220112bd395a,6003208,2018-07-21 9:46:06,0xcd4fec10c8ad4873e209062b31defb684ff8cb7c, IN ,Kraken 6,0 Ether,0.000231
105,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0xcd56b535ef443ddca52611cfa1c62d70593c98c5f55b2d8d6802987eb1dab6bc,5818164,2018-06-19 18:22:01,0x45f117954adab4528b385625c72a5e558e2f78c3, IN ,Kraken 6,0.0000001 Ether,0.00004242
106,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0xa18f94cb7a5ad5deba9c7f9478ea394c8757a6a8e8744d27b5bf48a7263d9027,5818164,2018-06-19 18:22:01,0x45f117954adab4528b385625c72a5e558e2f78c3, IN ,Kraken 6,0.0000001 Ether,0.00004242
107,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x6d53c53fdef9cbc6fb6ddd5d1ca80dfe58b7312446e3ab6cf294650d623ccd8a,5818164,2018-06-19 18:22:01,0x45f117954adab4528b385625c72a5e558e2f78c3, IN ,Kraken 6,0.0000001 Ether,0.00004242
108,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0xf0cfe02fd48b8de915e3150d3ba4999c6e91b0e0f276b2464bdf812f4dcc31cb,5357285,2018-03-31 22:04:05,0x7700edddd3fc34c18fe2ab14b5345f1596d10553, IN ,Kraken 6,0.00001 Ether,0.000127792
109,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0xb4a6b536623e3f76ddc4621355ad7c175e1a0f734ac0dc4853158b89d6d6fd0e,4630185,2017-11-27 6:36:43,0x0437087f0b2537ebf8cc72196a622901c96ac3c3, IN ,Kraken 6,0.000016607433487 Ether,0.000378
110,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x7d966d2bbd224076d1d71ba76b9b4e776bc054bc1d3d90d7318221359fa7d465,4166677,2017-08-16 22:00:30,0xa2bde774ee583818849e2635b625794cc69303fd, IN ,Kraken 6,0.007 Ether,0.000568638
111,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0xe384fe5c3f6ee7be504194bf9a01fa07db5b985ba78d094867c685e535b2dc3e,3954678,2017-06-30 21:56:00,0x92f477acbf5c93c790a231d4227d85be5c1d245a, IN ,Kraken 6,1 Ether,0.000441
112,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0xda2f781e1bdd42545e425e0b80d9e0f3170de4b55e3967ee4c69605ba1a9da85,3077636,2017-01-28 6:24:29,0x449428ec162cff562ffc18d006b3c84c35a16643, IN ,Kraken 6,0.002459 Ether,0.000441
113,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x345c00729cf8f6030ca3f2dd9e7f6880089637b3de036263701561ad82017d0c,2691349,2016-11-25 10:53:39,0x7e89ea9d89da2e742d38722c78ae25c04f5ee8a5, IN ,Kraken 6,0 Ether,0
114,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x33a656b9dc2445ea926f2ec78bf96164baa5e6b3094dd9101116cd3b574b503d,2691349,2016-11-25 10:53:39,0xc5db2332b8d65fb2db964008d0186e950b439fd7, IN ,Kraken 6,0 Ether,0
115,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x335ef56ac94848c63881711345032808d7f9ffb002349a6398a2969da2cc2f1f,2691349,2016-11-25 10:53:39,0xae94f88af6a168479f172b18c1082dd1172e0df4, IN ,Kraken 6,0 Ether,0
116,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x3199417c27629dc46a850ee9b9a608c254a73a04aaebd7a259be5352598616c9,2691349,2016-11-25 10:53:39,0x3d8637ee375adba7bf5eab45785f10aabaa60494, IN ,Kraken 6,0 Ether,0
117,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x31866eaaf7eb8f582bafdd4874de50f860a2776a8c39938491df34ea8226f192,2691349,2016-11-25 10:53:39,0x0622387e2dbbef1b08c091875b509deb03c73028, IN ,Kraken 6,0 Ether,0
118,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x313763d0dc1a1a99022f9c3e9f428ae34a0dbd6cc922875a54d23fff4e2b1a70,2691349,2016-11-25 10:53:39,0x5e18eaa4287386fef0d08b806ec18ceadb064d18, IN ,Kraken 6,0 Ether,0
119,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x30de36787b832e1ab7195ba55da04584b3ebb7fbf760319cc41ca04a95e01a55,2691330,2016-11-25 10:49:20,0x4b4fbb3d5d2417dab4c6484556bf62dae474aa7a, IN ,Kraken 6,0 Ether,0
120,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x3002d5c0d5391e4b611833f69771e61e7adda763b1e4e91b5bd53ce0f6cd38cd,2691330,2016-11-25 10:49:20,0x9a4549e757a8fc5347684795858f49bfcb209b1c, IN ,Kraken 6,0 Ether,0
121,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x2e30f76824b70640a190ad6209de2e6b4c95aa2ba46f783c93f27d3050eaca85,2691330,2016-11-25 10:49:20,0x98880d84a7e4fbdd14ba633aea22cd7f667a63e9, IN ,Kraken 6,0 Ether,0
122,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x2d705d39c1632f4e17eca48b5779b2181c8333e1eb86563ef1cf82a47d90acdf,2691330,2016-11-25 10:49:20,0xb07010260779a0dc00954a989d47c500c72f96a3, IN ,Kraken 6,0 Ether,0
123,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x294a38e005c6e605654c3591e5051a7db538196208d47e1bd8a93d972e76955b,2691330,2016-11-25 10:49:20,0xfcc0f25741cacf18bcf197ff594b21bac2364fc9, IN ,Kraken 6,0 Ether,0
124,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,0x292fa54f3037a6876401098ebf75a4a3ebf9feae63fffdde8f5d849e0371d5a9,2691330,2016-11-25 10:49:20,0x16b76c47184b807f5b2672442530ddf549d767c2, IN ,Kraken 6,0 Ether,0
125,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x83efa9128f5b4d3123aab186864e1d2acdd5ac0fbc0666e11cbcd956415272a7,9448460,2020-02-09 11:57:37,0xd5838f2c6d8c88eccce8cea9d00816a2576e1257, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000022571
126,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0xebe73d69e2f8b44693dcadfc11f4a3dd06a64b3cdde8bc8d97aafc74665946ca,9448293,2020-02-09 11:24:36,0xd5838f2c6d8c88eccce8cea9d00816a2576e1257, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000092252
127,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x1302b040ac3d7c31bd253dbd772257815c9af9c72985fd23c140ad0a31a930d5,9424994,2020-02-05 21:17:23,0x004bb281b1c607e64a25e9465b86f1b067c0cb7f, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000091548
128,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x9ace053084c432bc1933a09e641ee7f5ff493d3ad8298e879bde130e4f446f76,9323319,2020-01-21 6:49:43,0xcd4fec10c8ad4873e209062b31defb684ff8cb7c, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.00010538
129,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x9f39ba2033a60abefacb0887d3ffc0deec5b6845dfc15447759b33b68029363c,9210452,2020-01-04 0:01:36,0x28c04471ce4f5d1f027ca5f69faa5678c6f87937, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.00004412
130,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x614ef876c3b1c5d4b0ffb31b77a6ca79ca60f6b54e7983e7e054f488335632b3,9210443,2020-01-03 23:59:31,0x28c04471ce4f5d1f027ca5f69faa5678c6f87937, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.00002182
131,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0xaa38ed46484b26d971f92d3b71ec1fa6387e6e43068992131c3a58675769f493,9189738,2019-12-31 7:13:17,0x28c04471ce4f5d1f027ca5f69faa5678c6f87937, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000023874
132,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0xdb1acd49c868d9789ebbfa362edbc92e44dac14b84b38a04466bd6d787d2f910,9189724,2019-12-31 7:09:32,0x28c04471ce4f5d1f027ca5f69faa5678c6f87937, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000023874
133,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x9687b2c33f7a6b73674075c99e4be2ee6ad7bdd2b4246fab11272536b20f4979,9189609,2019-12-31 6:38:16,0x28c04471ce4f5d1f027ca5f69faa5678c6f87937, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000045774
134,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x807c9b3a6815d88c98cbf06a6565c330e285f3188e743297fcb006cdd805d87d,8964172,2019-11-19 19:42:15,0x28c04471ce4f5d1f027ca5f69faa5678c6f87937, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000022255
135,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0xe2c8b05282e223dde0e2d4090dc48e1b3f94fd3e87418c6244c393d106d47b1f,8736212,2019-10-14 0:11:46,0x114ba197fb1131df9801b0b23f1f6223e98a2e0a, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0.00122014 Ether,0.000179384
136,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x907bc94a0c6443f078299eb04cd8bd0b214ccf697d29016769c4bccd2e87f472,8419103,2019-08-25 11:29:39,0xedfe2ce9383f11c6fb357fb684a54e9849ad74e6, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0.00001 Ether,0.00022423
137,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x726490f1813d58ebe60b35f3f057d3f00f26a07897adcce948aa1a5dec638054,8391907,2019-08-21 5:50:07,0xedfe2ce9383f11c6fb357fb684a54e9849ad74e6, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0.00001 Ether,0.000156961
138,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x7de0b3e1eca72a78e422c15e4ea2836c9da8fafedb4057643a588594f8047032,8389662,2019-08-20 21:30:33,0xedfe2ce9383f11c6fb357fb684a54e9849ad74e6, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.0000252912
139,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x280f676b2ba6c0b471790eb5d67fcfd544c484f2709ec9ac8bae033878ec44f2,8286243,2019-08-04 20:05:19,0x88cbd3818b4e07653c7c106e808fa4355375062b, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0.001 Ether,0.000992487
140,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x812712cf469a161a63bf47e289a68e90d163d14a4bf4c187c5916f5317c3dd91,8286210,2019-08-04 19:59:39,0x88cbd3818b4e07653c7c106e808fa4355375062b, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.00093726
141,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0xfd55c3f8aa14244eeb8c4d0172f9e544233845c1b78e8e9b206c82c6e42b542a,8159819,2019-07-16 4:30:42,0xbaf1214208f26dfbaade2dacb429b7a81b226602, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.00049204
142,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0xe162fae8b5ccdd44310ac0b77a41e60c5f2dbb5d6812a87234750e5020aaa96c,8031461,2019-06-26 4:25:52,0x51942b862fbbd9b5152252a061dedffbfec0b04d, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000103528
143,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x782e8d9a17d494467061fa99cd1831312ffede811402615cb910fe9d242fd0dc,8009102,2019-06-22 16:53:10,0x871463ce6b696c0c46910a996070bff9dcc5c351, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000023386
144,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0xaa60501b88b26cb4f7f9f142b7c3d281ec71c0d80a7bcae9d7a0c28474dd3490,8003567,2019-06-21 20:25:33,0x871463ce6b696c0c46910a996070bff9dcc5c351, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000023219
145,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x634986e58a94fae4e8ebeb379dcadc4664bb6c443910c1d0c5a09ac18e69ed52,7939386,2019-06-11 19:18:30,0xe90edba7c43f4f14461e311f1a0b591ade2bcd93, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000023711
146,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0xfa03a586142c9a9b14cc9583c453e49bcffb34b7d46aa0fb3dcf922dab297648,7939386,2019-06-11 19:18:30,0xe90edba7c43f4f14461e311f1a0b591ade2bcd93, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000022515
147,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0x536c0a651412af347f5a1d87d687721a196c539fa5aa4999e64b4308a44bcee2,7939386,2019-06-11 19:18:30,0xe90edba7c43f4f14461e311f1a0b591ade2bcd93, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000022451
148,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0xb708bfe5a5d74d0cfcbd16bb7b7a3cb1e7b04869e9a9b66e0ae0e114a93e79b2,7921137,2019-06-08 22:48:48,0xe90edba7c43f4f14461e311f1a0b591ade2bcd93, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000023711
149,0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0xb3c3a8092a4850522df97b887c9fba8fe698ae615555ddbde35acf48123eac62,7921136,2019-06-08 22:48:43,0xe90edba7c43f4f14461e311f1a0b591ade2bcd93, IN , 0xab7c74abc0c4d48d1bdad5dcb26153fc8780f83e,0 Ether,0.000023219
150,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x41ff169a9b699df9060a6d3ea63d87634fcb2476cb8496c53cb063449fc4eab7,6859227,2018-12-10 6:10:55,0x68b8afad1317fa02a02d79e4eb5d8c3cfb8d44e7, IN ,Kraken 3,0.001 Ether,0.0000504
151,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x0b4a5cd3e0fbf7b02c7b3c3aceab7686db44db9d07f883cf958bfba8f7777a9b,6544550,2018-10-19 14:09:54,Kraken 3,OUT,0x157c548ce6c6a9a5fa3d94b3767b32e7fa19f519,1 Ether,0.0003281985
152,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x55fb32237cc173b4abd93ce86a3bf4a6bce1e97b9f79ae717bf26263f4cb2a4e,6544546,2018-10-19 14:08:53,Kraken 3,OUT,0x35c28ae157e67cc27928fc42c905abdbded7cd5d,1 Ether,0.0003171
153,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0xa0e11df855b217854dd500c89937a810f0fc390c4865c2193b720d0265a1ec7d,6544546,2018-10-19 14:08:53,Kraken 3,OUT,0x04203f20ab838e28e46b058a016fe53dfe25faea,0.5 Ether,0.0003171
154,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x2ab3c82d5241bd568121860f4eae7ccbb7abfdaa469dd763de2d9209efd86ff8,6544541,2018-10-19 14:07:15,Kraken 3,OUT,0xed2569e5731d321b03e367302e04e55e6299f639,1.994139 Ether,0.0003171
155,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0xb6aef5fc79bea550c55336c552813bc587ee39a7dca242d1cebb261c95cec54f,6544535,2018-10-19 14:05:41,Kraken 3,OUT,0xde9518d514c6dd837d308b73b30a103d7b159dd0,0.99 Ether,0.0003171
156,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0xc072eb0eed98be61349cbbdc578f8830a8f09f7fb4bc95912841d398623295c2,6544529,2018-10-19 14:04:54,Kraken 3,OUT,0xde9518d514c6dd837d308b73b30a103d7b159dd0,0.585 Ether,0.0003171
157,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x5f7f30053442ff9ff34ba48bd2715717a1a226556a843b2e43b7c0744fd5d861,6544524,2018-10-19 14:04:21,Kraken 3,OUT,0xda2056cdc476ba9e828d5cf2604851592734f752,0.52 Ether,0.0003171
158,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x64a714479600e6cb28187f48d8ababa8b746d4c8b29f080e3a37056c5889692b,6544522,2018-10-19 14:03:54,Kraken 3,OUT,0x595747ff140ac33d2279ba26ed23d3ca32669ee8,9.999538 Ether,0.0003171
159,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x034352597c8c1658e80aa8471f2db253705ca13e7205df03ae9895ec9cdda8e6,6544516,2018-10-19 14:01:57,Kraken 3,OUT,0x923e0ac941b0c6556a27f6cbbdf2e17bdd5c3f72,0.245 Ether,0.0003171
160,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0xe24d61a348173bc436545d2d01546c07720e72d11c594d5ab9c4256c4a269cc0,6544505,2018-10-19 14:00:11,Kraken 3,OUT,0xe56500250cf77df0407ef3ff25267d7087597de2,0.5 Ether,0.0003171
161,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0xf11438241dc9390cf9dea2e7a167fd0df7e3703251730a0f11ff3e84a7fdf7f0,6544495,2018-10-19 13:56:46,Kraken 3,OUT,0x29d6847d66eb315dc180a8f9a10496e68ff285b0,6.996 Ether,0.0003171
162,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x77a4de53c74116db705be0fed437c9a7714c5713c01379a0a3efec59ada2e856,6544486,2018-10-19 13:55:22,Kraken 3,OUT,0x48e70af2d49405cf399c7c52d01357246506fe54,0.84767 Ether,0.0003171
163,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x3124430b1e97f56c035786bdfc9940eb31e86e1133509d2583f97e66e7016d50,6544472,2018-10-19 13:53:16,Kraken 3,OUT,0xebf40f958820e0c6f034e3bbf1063caa2f5ae93a,0.595 Ether,0.0003171
164,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x3e5d488388ecedfee0ed4eba64ea922355e7e75b6a2c2bce4da2df74b1d216dd,6544468,2018-10-19 13:52:15,Kraken 3,OUT,0x9ef573288036253fcdbd997636efa427f8833eb6,4 Ether,0.0003171
165,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0xbca17e3b689087e0f2076cef65bfda5ffc469c4e5748787cafc31fd71535cb0b,6544466,2018-10-19 13:51:23,Kraken 3,OUT,0x1007faa30d5cdd89d1b3d07d97997b6084d61b1d,1.119411999999979 Ether,0.0003171
166,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x72ccbf76427eba3bbb3f5d1e0452ede7de54fb7b79ab9564ad7f47d06ce4947a,6544391,2018-10-19 13:34:37,Kraken 3,OUT,0xca29fbeef2d817b56ef21433799566ca39fce96e,11.995 Ether,0.000313929
167,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x82a020c41fe1662599adcffbc0fb13e1486ee8921f521008eeee18c11c27bade,6544322,2018-10-19 13:17:24,Kraken 3,OUT,0xf38cf6bc5983c3a9ac7bf2142c02550ead4f299f,1 Ether,0.00028539
168,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x6b12c01adfe655b37092c1b6c62eb30a62c04c4ef3fc2af9d4826a9e131e2151,6544322,2018-10-19 13:17:24,Kraken 3,OUT,0x7ad59cfa2c1da6c21e0d34ce933f898e5cf5cddf,2.1 Ether,0.00028539
169,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x614aed78b24c4f24d2d5536da1e3974552add68a1a405f02afc793bbdf48df43,6544300,2018-10-19 13:13:41,Kraken 3,OUT,0x2ab2682773003cb15e3b8c1d6534fdb825d293e0,0.994 Ether,0.00028539
170,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x114e9e190515ab635e4f18c58999aa6e713ff1b15390ab950f9a619e33936607,6544299,2018-10-19 13:13:21,Kraken 3,OUT,0xc5708a074871d05441ad521e5509b432e1ba52ea,7 Ether,0.00028539
171,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x3d21bde3bbf919ec8a2b1bc45b4beb0c7c12890c2a4cddb236122d870b1b6841,6544299,2018-10-19 13:13:21,Kraken 3,OUT,0x9a975df2d4a7bafe6af4c25db86bf28418f06c10,2.485 Ether,0.00028539
172,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x7862a60cc69b588db40aa1914389d2d189a9327bc4ddb2c35876beb2ec20e0e1,6544291,2018-10-19 13:12:27,Kraken 3,OUT,0x801eba3f6e6584cc7817d857eb2ea6b55ec130fb,8 Ether,0.00028539
173,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x3025b661591e11bb245d77af522f1bab9cfab682ea61a0f26ddc18ad3513e268,6544286,2018-10-19 13:11:41,Kraken 3,OUT,0x9ef573288036253fcdbd997636efa427f8833eb6,0.054 Ether,0.00028539
174,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x15f3f59be4d852f7e65cb0a206357856098f1777761ec03188614355a2fa095b,6544280,2018-10-19 13:10:40,Kraken 3,OUT,0xea1d9c9c9298133e69e62933e214bee094e71178,41.93764 Ether,0.00028539
175,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x75849b80ab20c82ccad3202dec633bd14faad178ab71f52fb2afcde5c349e863,9363656,2020-01-27 11:05:32,0x8c5796655093a83336a1ef9a863a200aa96a6891, IN ,Plus Token Ponzi 2,0.0000001 Ether,0.00008421
176,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x28ec21d4f889b401370b71e9d26e87a85221ea2280007e561e326cd62ac7268b,9341899,2020-01-24 2:54:48,0xcee95ce42d94b35c4f714f0dc23078ab06136102, IN ,Plus Token Ponzi 2,0.000001 Ether,0.0000111909
177,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x9f402d06fad5529ad2e1b078d4207165807c7103446fc5ce5d108ec4bff2bb81,9341893,2020-01-24 2:54:08,0xcee95ce42d94b35c4f714f0dc23078ab06136102, IN ,Plus Token Ponzi 2,0.0000001 Ether,0.0000105
178,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0xdd570085f28587501cc42a9bbe7519fc24d2412055263acde815680237a78b5b,9341893,2020-01-24 2:54:08,0xcee95ce42d94b35c4f714f0dc23078ab06136102, IN ,Plus Token Ponzi 2,1 wei,0
179,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x8a609f6dbb0d057fbd8fad6931977fd358cd1f329f949df93654f02eb6dca4d4,9323001,2020-01-21 5:36:56,0xbe64a07c78f4825f68e6ea76e3d223d6d1acda92, IN ,Plus Token Ponzi 2,0.00002 Ether,0.000042
180,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0xe35b836e8b37d0cbd1d1d70ce41827c815a032a6f3f4dcf7938910519098cc1d,9216224,2020-01-04 21:01:20,0x18df3f32c790e727789616a5db4291e0c775e9b9, IN ,Plus Token Ponzi 2,0.0001 Ether,0.000021
181,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x3461ef9ea75494afe6d4e17ca1f8060c93db37338a05c7212b8ecd2eb7fb2b3b,9214575,2020-01-04 15:05:19,0xd1bfd64896ff02e8e33123ed1575d7d1efa6cb42, IN ,Plus Token Ponzi 2,0.0001 Ether,0.000022424
182,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0xff71f7c51c75fca541c6f74ea8081b0774c3c9da82cc554d4b6b4bb08369c111,9208155,2020-01-03 15:33:59,0xd1bfd64896ff02e8e33123ed1575d7d1efa6cb42, IN ,Plus Token Ponzi 2,0.0001 Ether,0.000130512
183,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x01c551c8da71b5c66a8cd9afa097ef3b4bdf52e2dd5f9f12a96dbefb19e56657,9201151,2020-01-02 13:23:14,0xd1bfd64896ff02e8e33123ed1575d7d1efa6cb42, IN ,Plus Token Ponzi 2,0.001 Ether,0.000130512
184,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0xe3b8876d280cc3340a9152e6bec11e2a213679efc0091ab1d0c0daca422fac1d,9138250,2019-12-21 1:14:11,0x0b4934173879b791e0ddc2170fe7d9fb89470216, IN ,Plus Token Ponzi 2,0.000001 Ether,0.000021
185,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x61d101a93afb82b06d5535b9d8901358146c53c5fbca566798173e54cc4027f7,9137734,2019-12-20 22:45:44,0x0b4934173879b791e0ddc2170fe7d9fb89470216, IN ,Plus Token Ponzi 2,0.000001 Ether,0.000021
186,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0xc1d018d904a317ac13b5f15991e6eb5d2d916f6642679f790adba1e5f0910716,9132034,2019-12-19 19:17:37,0xe0bf81c4dea2ea56b5e19340752e434bd3ceb638, IN ,Plus Token Ponzi 2,0.00888 Ether,0.000179487
187,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x1681cbe2790eb6015f5cba140fb5be42ffcb8bbad88e36a7d5a921244d7581bc,9131745,2019-12-19 17:55:01,0xbe64a07c78f4825f68e6ea76e3d223d6d1acda92, IN ,Plus Token Ponzi 2,0.000521 Ether,0.0000357
188,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x3cd2aadfb2ffd5fe1e4c907424563271ffadd2eaed0fedf8ffd31dd028c7f42f,9131012,2019-12-19 14:20:39,0xb9a512e151ace21719378b33c9f5ef98eedc697f, IN ,Plus Token Ponzi 2,0.00028 Ether,0.000063
189,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x7cacdc89874a007b86035e0d63a726589375860dbd38112d643ac0a9ae2da45d,9128294,2019-12-19 1:17:32,0x18df3f32c790e727789616a5db4291e0c775e9b9, IN ,Plus Token Ponzi 2,0.01 Ether,0.000063
190,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x35ee925c88175e8f77468e7b37a6e46326048ce5088f8fb2738daadec0818d8c,9128193,2019-12-19 0:51:44,Plus Token Ponzi 1, IN ,Plus Token Ponzi 2,"789,524.6 Ether",0.001422307031
191,0x997114ca0830e9bee7443368fa27f4af2d4e55a6,0x2458561a2fac68bc1750da0fc8fe6621ced0cb0612e88e738d1170d7928293e6,9128188,2019-12-19 0:49:53,Plus Token Ponzi 1, IN ,Plus Token Ponzi 2,10 Ether,0.001035053906
192,0x66f820a414680b5bcda5eeca5dea238543f42054,0xd7ec461b30ca4109d642b5ea211d6b755c2f38d43bb4319dc78201332f25ec48,9080220,2019-12-10 0:16:33,Bittrex 1, IN ,Bittrex 3,"225,000 Ether",0.000462
193,0x66f820a414680b5bcda5eeca5dea238543f42054,0xdcb40e28634d2e55b17a216e6670cdaf38846354727e241e6a82d275f1c248ca,9080209,2019-12-10 0:13:48,Bittrex 1, IN ,Bittrex 3,0.01 Ether,0.000462
